system:index,2012-04-01,2012-05-01,2012-06-01,2012-07-01,2012-08-01,2012-09-01,2012-10-01,2012-11-01,2012-12-01,2013-01-01,2013-02-01,2013-03-01,2013-04-01,2013-05-01,2013-06-01,2013-07-01,2013-08-01,2013-09-01,2013-10-01,2013-11-01,2013-12-01,2014-01-01,2014-02-01,2014-03-01,2014-04-01,2014-05-01,2014-06-01,2014-07-01,2014-08-01,2014-09-01,2014-10-01,2014-11-01,2014-12-01,2015-01-01,2015-02-01,2015-03-01,2015-04-01,2015-05-01,2015-06-01,2015-07-01,2015-08-01,2015-09-01,2015-10-01,2015-11-01,2015-12-01,2016-01-01,2016-02-01,2016-03-01,2016-04-01,2016-05-01,2016-06-01,2016-07-01,2016-08-01,2016-09-01,2016-10-01,2016-11-01,2016-12-01,2017-01-01,2017-02-01,2017-03-01,2017-04-01,2017-05-01,2017-06-01,2017-07-01,2017-08-01,2017-09-01,2017-10-01,2017-11-01,2017-12-01,2018-01-01,2018-02-01,2018-03-01,2018-04-01,District,.geo
143,2.256373663919215,1.9824068360461093,1.4421447591975294,1.2964104409577213,0.9869784476749555,1.2649636655214795,2.5173579608838383,2.3238634209877826,2.170780619451074,2.4040632638589705,2.5561350313288966,2.3158758995354285,2.4889782159725105,2.461742387411124,0.1274017624966527,0.2420031621489739,1.1063091324617988,1.9775442313430591,2.295426162704257,2.3396327965666446,2.382133846381476,2.4892526796838994,2.2928506222486984,2.615382816386413,2.4401915600275967,2.405112297010388,2.068134734046178,2.0675463086529504,1.8779183479734134,2.3926019750744305,2.722466198030305,2.2121904483631973,2.6667584024867916,2.7490965786506827,2.656456234457366,2.5575486814332784,2.5906741414541394,2.2746757134100406,2.1879565849982625,2.9915736837279425,2.142800440956975,2.07910525307961,2.75145590151496,2.8347398517919657,2.756228902325421,2.6459026593966666,2.7337026048501385,2.8162446229943856,2.8982042923955613,2.498089071777328,2.398723335888361,1.5783618361896756,1.3900368978546944,2.102559463676776,2.7730740564876624,2.5775518697180853,2.4980648212472127,2.856492906647623,3.1430013201191564,3.034658111705402,3.186503366198405,3.0003818719007183,2.67473866455859,1.262145569008699,1.9862530076823088,3.303716915218297,3.2263246159504795,3.0640924251535067,3.0347458807516934,3.1453249551579616,3.4966946376031114,3.391133632854598,3.411857222185032,Gandhinagar,
144,1.3420916698039616,1.2278449106206426,0.6444951517475735,0.5098652560409025,0.6272945929498059,0.7732812209920279,1.1297622895132304,1.2467673993890913,1.2932399749084422,1.430050826083388,1.5933593879553036,1.3412744120395097,1.375564646519598,1.3748523635380034,0.8853777629341303,0.475767070155583,0.520443700880525,0.9050695618193092,0.8861395198283049,1.114829578956154,1.1793693680812818,1.2796749036670931,1.2624474447828455,1.3893216368432435,1.4202110010713511,1.356491161183715,0.9591288832279169,0.784214735275818,0.7216724609214947,1.0325155978267186,1.093829034781467,0.9565935127480748,1.4808562501011953,1.7155094535886914,1.539055003789836,1.460189007756579,1.4521279632704782,1.3245328003566397,0.7459028729392231,0.7606295363078569,0.8292609044115407,1.1491367484552901,1.2277372993823656,1.4499295930918434,1.5951574165089721,1.5202668007002713,1.6500911093836184,1.4014830242779144,1.6064122377182717,1.519565183850048,1.2417129005365533,0.557030467124493,0.5695339019847451,0.9310391449045466,1.1027329425716548,1.186396560177019,1.255721946582974,1.5238689683840927,1.7233899978072935,1.577348398556893,1.7289999638390474,1.6326055630536118,1.03802022439311,0.7188352735376757,1.0505887009132533,1.4830654768294844,1.5451175511382034,1.6477886131376516,1.6586655630432297,1.5670428566588472,1.8056156254655975,1.6932374903411966,1.871709461649746,Gir Somnath,
145,1.1437540216626934,1.0417063815035323,0.75661797820376,0.7220954893814822,0.7678164955531604,0.8207223227295478,1.1598282073460617,1.0480375184199748,1.0276292252376455,1.0568797446377038,1.1882181866324557,1.1252620250407717,1.1739443350623742,1.2027253578871553,0.7770912835734022,0.5787837433704393,0.6460970406495432,1.0518374966420498,1.0592018394788922,1.141426608302595,1.1390228527670698,1.2546939133565076,1.2900579458684418,1.4878375648984812,1.5657663588121817,1.3108228475329116,1.285239648835016,1.1540794329472108,1.3619644236777528,1.4943277116965195,1.7568571940305895,1.492163650203747,1.8940035936684352,2.0529531764369096,1.9911426888485038,2.186619441782981,2.2306823227609547,2.020719930211079,1.7113636278614577,1.5992230757910058,1.5558054833341395,1.9006827702413913,2.2060936526241783,2.193237084549878,2.3109599347888636,2.142687287867859,2.4048894580166205,2.2060456954076724,2.295778914949973,2.05932552672177,1.9532262958960835,1.3897417366067921,1.1234329195408215,1.836867489302061,2.0693954751691086,1.9766592552325823,1.9500489455055103,2.098297376868832,2.301174365730068,2.1321822164566724,2.1455767418735374,2.033182742728308,1.731317062314192,1.948378439971233,1.8966539838083145,2.8802226388435916,2.369846596108489,2.3265063694734334,2.016502144512817,1.811410109630296,2.1724347469373075,1.9346623719758484,2.0229811267635682,Jamnagar,
146,0.6081876772913376,0.508734118894808,0.28499786861064913,0.2676825728329845,0.3789538386996302,0.3844767357834748,0.5437336313289328,0.4156484491649451,0.397443263364535,0.45272447212539396,0.6029730455446624,0.5602964372902578,0.6045887858293909,0.5678161773776067,0.5179050697405558,0.17888273117410416,0.24416449277493993,0.45133549155661296,0.47515516829101595,0.5226787268837584,0.46711983206074265,0.5016775238419641,0.563925054741559,0.620370521830465,0.7117497061759427,0.5934611157319867,0.432845504720584,0.364581473037497,0.37527680882370656,0.5200144389947039,0.5256347360531514,0.27325401328544924,0.5334657015660121,0.6678346258277493,0.6950812602351085,0.6784084004355391,0.6938646076294129,0.5700655698928309,0.3746659370426787,0.35799909584247824,0.41818794679918536,0.5385047427634948,0.5597585342272701,0.5807804906994769,0.5995129063987837,0.49942049000544403,0.5667091800491805,0.5763982017751654,0.6613433162688029,0.6378778445407397,0.5202711824087918,0.2559409604386783,0.24551766172578265,0.45820010774201125,0.5277090383395175,0.47919704257845697,0.426514800596502,0.621672505175188,0.7923219121854863,0.7339183313542459,0.8696141119605678,0.8390463444058693,0.6379340059301761,0.4038990183890582,0.6327292477468015,0.8570762555163806,0.8754714184081505,0.8329966475839377,0.7361627915820057,0.6884057324832007,0.8545836362474895,0.8175713663156162,0.9429528456687096,Junagadh,
147,0.3608775391348923,0.3048307355626126,0.1908106207008783,0.27934340329432483,0.28331664360646075,0.3391284950775723,0.38883606857774605,0.21598967422719204,0.17044339502356712,0.22634198864543345,0.3391944061021165,0.34193244560244956,0.38121571359599626,0.4032785730608919,0.3494615268289231,0.10775762839720018,0.21264211070285383,0.3778258757942238,0.4155202293067935,0.34195082330397997,0.2519277901028685,0.2914258199459066,0.3493662647579589,0.3958045988433285,0.46628202125538887,0.32600986197168247,0.2564599567222522,0.27131783306464874,0.4316166364122088,0.4048012597743947,0.4127107933683873,0.1058017713873294,0.3048562111674537,0.37458338373406386,0.43425517249507356,0.4420844936396283,0.4614589478548571,0.3267919529281104,0.2932288889501524,0.2833096048723002,0.2544566893494719,0.34902665754420403,0.35096051302046477,0.3329236359533273,0.3570171761836173,0.21806530618248493,0.2646207187664318,0.3193263423681498,0.38084230424282395,0.3979386214233075,0.32284515298796174,0.225165058478289,0.1934102645703027,0.36737738896021255,0.43819819933065274,0.262754680055711,0.22564268344813015,0.3772470119081065,0.49851137948979873,0.4942756691854752,0.5895658856746082,0.5902887629329119,0.532007278659029,0.3478370006691868,0.5618872865785257,0.6404224166861567,0.649693775243996,0.5601442513403154,0.4596713170939185,0.39725764552733567,0.5264661094627682,0.5438396273258107,0.6571017047436177,Kachchh,
148,0.9040801166821663,0.7032224185855801,0.4312083018853608,0.5293252081790422,0.15347978103691465,0.48949688134694463,0.9271061758623411,0.6874379918067366,0.6458071826767149,0.6871454313955049,0.8981970705092868,0.8036938615888884,0.9004562300947739,0.9418166582880346,0.031850061343239804,0.1082414948487727,0.3499986057089195,0.6341011064860212,0.837756303482702,0.7797377815463147,0.7811713089421729,0.768787719205617,0.7688624670064705,0.9485559429923234,0.8967157900862212,0.9292591982357509,0.6349200484293404,0.6403901181351371,0.5556756489734486,0.8896188594466002,0.9821834533505036,0.6033529137054939,0.912725797340757,0.924451956138783,1.0037594713784659,0.9397153492773893,1.0380937972520168,0.8779634881760824,0.7861226617678475,1.740028951567338,0.8413346234534712,0.8978073337747523,1.1294495463692387,1.036309979111432,1.0871502011761291,0.92230119831703,0.9698624821933097,1.0018145570110937,1.1114029249590718,1.0685789666135186,0.8973999896514443,0.3890935720060754,0.3981169925760849,0.7659209681311279,1.0786909603579113,0.8362140288350817,0.807609072449861,0.9936364247930921,1.1359990218440017,1.1137177768223194,1.322814610830673,1.178457750690501,0.9571332767979543,0.11376296393503545,0.8557425073617878,1.5242184223684094,1.2641945935645167,1.192953353312246,1.0893076969714879,1.1532618252364015,1.3481727580230036,1.2730048977186623,1.4501761790074876,Kheda,
149,1.0105701538365173,0.8442548596462107,0.5572626540016771,0.6552408991174986,0.33716535039488843,0.6121843101930703,1.0842593669298641,0.8476004245467003,0.7673141433409367,0.889829049681524,1.0545351794727382,1.0438928302925679,1.0898080190806392,1.0642008034875359,0.34462127187712166,0.31886337838655204,0.469922930285068,0.8442184458786507,1.1200780259297674,1.1755427215647019,0.9017531824497664,0.9713527550435238,0.9698590922831568,1.1076916776530115,1.1084779126186504,1.1114873223998283,0.8987281635450448,0.8646915710203971,1.0432442492433187,1.2495212392725885,1.2986821762352903,0.7934922428036716,1.015407487501874,1.2114428633303023,1.1625944189413973,1.2726195366716242,1.2637258023274827,0.9916010767223755,0.9671610332978341,0.8936234951130718,0.9078520639202178,1.0863841212256997,1.3215269915894572,1.39649916923916,1.1582474625905543,1.1567495652671986,1.2108737983548294,1.2130131830623374,1.3408651504433677,1.1367017842053995,1.039027923442301,0.6230624456295759,0.6020136133094465,0.9946065912826777,1.3172960439303825,0.9925022625635869,1.0034224241595329,1.2562334905459167,1.3332682940859686,1.291506183358328,1.4475090304583869,1.4145882824892049,1.2395912981413948,0.7041995609134656,1.0434170523620785,1.6757789019234244,1.6767167476081928,1.366626010568304,1.2930750889959717,1.3743603134623628,1.5737055037480054,1.585106261020577,1.5550476693368822,Mahesana,
150,0.6382691353589381,0.4835634829480691,0.23167700155319754,0.27522835691911063,0.1811071225364626,0.3000193461143683,0.5893689971752385,0.35956111769371635,0.28154118417200674,0.3372986100232396,0.5625690218334912,0.5652263255997364,0.6212822933934039,0.60491775859127,0.17709847087666752,0.03386601373020151,0.19646001306132255,0.3645979078987815,0.4624805082749704,0.43337465600269665,0.33484540384834716,0.3654636041865733,0.42369064393120076,0.547943972693864,0.5971902835060596,0.567518199791479,0.30002389708788796,0.3110725796983202,0.2333322500192714,0.5237529318727729,0.4741994115733407,0.1909298752484599,0.39908778047949317,0.4653129690117038,0.5935739410166052,0.5509051838526698,0.540764059167762,0.49309181831851945,0.30113580897822223,0.3131536420647864,0.23289119032813682,0.3519749356076982,0.5429537947308236,0.4892551090255533,0.4992640026841647,0.3962892532551745,0.46355816443579295,0.5077830230928655,0.5645979727882078,0.5187953094503235,0.40999783524488964,0.0975498920581275,0.1841966795517485,0.348500718128759,0.5309235949526234,0.30750966472643904,0.26128149627482633,0.44470860806269746,0.5667593369679028,0.6140236157960132,0.7584579310065359,0.7275606009118999,0.49472808718804295,0.1209717235779024,0.45725322514158123,0.8369221456422627,0.6870263071861824,0.5974195573723929,0.4774406973126762,0.5228306125499255,0.7040671771051333,0.7824148366594996,0.8542559035250915,Mahisagar,
151,0.6607938125184264,0.5643581564859003,0.3666141694884892,0.40406284715969004,0.2758474805076773,0.49044464832301066,0.7140155436580883,0.538269007781656,0.5026656619087408,0.5641855522748085,0.6930933315108712,0.6432417531457961,0.6870358831425961,0.693340707513,0.16239573250088327,0.20117374654189474,0.34622014074465823,0.6718501953510992,0.7421975977468684,0.6400944763533263,0.594781489616902,0.6217860034893742,0.6328773403472115,0.7787665259063836,0.816072258210437,0.6755031352085357,0.5522848473417299,0.5216704555848976,0.7492244557044597,0.7373658904609731,0.7539349319130078,0.4591969661973369,0.7220687553504969,0.7805742100122667,0.8065872397274887,0.8268064367798187,0.8494108289717673,0.6837174440726858,0.5577226454539024,0.5438646102919534,0.5901821211764777,0.7005070578110179,0.861551496923797,0.8111425772018285,0.8085756388005269,0.7134574569757499,0.771381668342446,0.8110554180112499,0.83772023484648,0.8321866667740049,0.7433238763952045,0.5998889055536344,0.4802703135673888,0.7735487473402505,0.8444366986780381,0.7634526817047146,0.7217567667959518,0.8615046403826697,1.063121243657682,1.023085885240394,1.1097988921878423,1.1152638278397824,1.011543460557639,0.35685029629196446,0.8782775558430104,1.3353370869088934,1.215899824323865,1.1731736998328268,1.0971068855763573,0.9882669472305842,1.199259102592269,1.1675546427510315,1.2541931915254139,Morbi,
152,0.37640695333686003,0.29372938159151013,0.13283943446489754,0.19034198801206648,0.10570424860017408,0.27659165498870236,0.30397610824094934,0.17638174726543646,0.13721400380547463,0.18172404453931348,0.3285606639943044,0.466179243835647,0.42845244889128997,0.38238788616270397,0.11368536040346514,0.03602887046879105,0.1871043910806636,0.25616967401422175,0.31668747450439916,0.2988578459887132,0.2022904123067075,0.20197660364416278,0.29025005204638366,0.4268581355898522,0.5200776762411459,0.36471578122221604,0.21449596354459244,0.22019202274508815,0.19589668496182366,0.3805400301262867,0.2978790103517586,0.09810452834752996,0.2977553156896606,0.33449234646575493,0.47108316985989723,0.4787131350713536,0.5174763403668299,0.3674984197767677,0.20880220561296464,0.21959986949747004,0.26017794647050513,0.33926552717057196,0.35896532780592566,0.3834892168642338,0.3475672185665906,0.22128606513605265,0.30119926089935567,0.3968674158619817,0.45216986687634764,0.4583605364295917,0.3654021573933759,0.15379064515488824,0.1924462342400095,0.37963254120863027,0.43635751307224463,0.254634198796561,0.22278783970392507,0.3945390595827714,0.5939314618960554,0.59025783722064,0.6832207393377409,0.6521324851158422,0.4274640257176845,0.228959810944637,0.5111605501023437,0.7324784518089867,0.6299600592906626,0.547042876034839,0.44495154988395763,0.471254970274023,0.6499651875469792,0.8317364176457562,0.8016444738474138,Narmada,
153,0.6938104076086636,0.5772182483710736,0.29973647540930465,0.26386008086561935,0.3292072295083472,0.4334745047571147,0.5589875286236685,0.55659630278662,0.5629615880170034,0.6355464131072239,0.7638380642386641,0.7168393192234025,0.6969697693542743,0.7324130965892746,0.32790984214536956,0.011471824448299342,0.32994772125891664,0.5194629487772081,0.6394725725716675,0.6782708304585641,0.6570969426230442,0.6131453971823061,0.7192575297302338,0.8077640008945877,0.7725333058669632,0.7565689652472747,0.5215163834262012,0.6886885764329413,0.5043895233078683,0.6845119631537815,0.6473944420006372,0.45910921833667245,0.7692147662933987,0.7328363775775292,0.8472900611197947,0.7816901793673873,0.8656937567809871,0.7312558562042724,0.456831757390346,0.5159181059147873,0.47016890894524654,0.5254869646146003,0.6682877398950576,0.7956441999087486,0.8153745554951523,0.6470973465922039,0.7093895579182883,0.7274144170580027,0.7308856474124436,0.7684571345835846,0.6982986584206854,0.22287666840647247,0.3880890074866196,0.6677422954765571,0.754739716591826,0.6941323101343686,0.6382505761107671,0.7942964664200747,0.8874195200295001,0.853785723911142,1.0295211255909489,1.0403137641824107,0.7068068346601791,0.5782257335688747,0.773326112274605,0.9758201878373034,0.9524826752427388,0.9597205068892183,0.8435914323266066,0.8645783867774922,1.0465782959607148,0.9784334393428108,1.1541179527732488,Navsari,
154,0.8926137960851842,0.7198896880041358,0.2864994552019387,0.4266128540355126,0.0652027626847213,0.4734000628812135,0.8441813770948637,0.6202175919575618,0.5906232784694876,0.6396502288103519,0.8647721020655238,0.8035814579385073,0.8709839182284512,0.9492490378655992,0.4687658842703087,0.12731978537375835,0.33706470388927257,0.6049462576694072,0.7331618679371164,0.7167828198412617,0.6732214642199034,0.6969838426638473,0.7223742218371335,0.9097117682277973,0.9123567129720003,0.9482292869143533,0.6020888247113675,0.7490242821682724,0.4779267127780895,0.8543111076007307,0.8436552562151592,0.5424674559135513,0.8590820969674076,0.8969365969891318,0.9938378445493564,0.944974678087946,0.9989440650805917,0.8871167792310442,0.6075923280864983,0.5417866620738673,0.5405759393051692,0.6813891470948341,0.9874831747822646,0.8990354989611539,0.9176308931661569,0.7901448536222027,0.8252802119958139,0.9083965282953681,1.0152850018259136,0.9706749871526266,0.7861844692711639,0.3942868910845235,0.36455440006116235,0.7077628420069373,0.9306046812730602,0.718694750568707,0.6810356460003535,0.9027494527229124,1.0280784183390732,1.051364291393284,1.2452200918191128,1.1448134091062998,0.7920200448707829,0.3438020311685885,0.7174927876007017,1.3229625233393645,1.0993873756522048,1.0503510953795723,0.9769046282179342,1.025419007297734,1.172167260243196,1.2061606807722849,1.358292347508989,Panch Mahals,
155,0.48075491652167507,0.3633874953041035,0.21121461644414607,0.31992819104148484,0.1897098712670438,0.36226678415495384,0.48844265681984406,0.2969573827885075,0.2375487934609916,0.27430947666614763,0.41376374727472187,0.4357922444948162,0.4694222998803332,0.4774317594577667,0.3939427512853892,0.12202828721615305,0.21843195448008945,0.3958833888479761,0.5274856521868748,0.4057510399696871,0.3163100058082587,0.3431093432908056,0.4043665592273296,0.47726199719198453,0.5322150165559331,0.4506130464540665,0.31570343198693623,0.28288126391251495,0.4423411960387921,0.5081283269967402,0.49372322928877954,0.19590766675306953,0.4008477038484541,0.4646228491295599,0.5462395144761882,0.5220700230827711,0.561367369496867,0.3963415497645966,0.3352553953364473,0.31978021680539054,0.3125142235802138,0.3967863333166147,0.5398144421576436,0.43279807875256165,0.4319306560035638,0.2945560571562542,0.3335539464191271,0.3997380182849068,0.4970038136644837,0.5108814388362708,0.38792391293210576,0.20957081460670293,0.21898843334860368,0.39441800473414657,0.5429016636193547,0.3410758772321055,0.2879097409685555,0.44679026994633286,0.602180554079992,0.5770685690292674,0.6824506391136262,0.680351134411683,0.5598439426787029,0.33812675770345085,0.5716595647367538,0.8570476276027609,0.7804724898657012,0.6613229626738344,0.5531831887671765,0.5199458109508784,0.6781623364247716,0.6750075337523826,0.8045911881044671,Patan,
156,0.5599391402061633,0.4693981462194336,0.2691033807891345,0.26094383067425464,0.22840414121783426,0.40759849590841124,0.5603203574184079,0.38454925463406237,0.36814470527605375,0.4421516334784434,0.5747089830904298,0.5034538420349896,0.5787591064285632,0.5584485220733822,0.4576964619928744,0.2248329010830683,0.25460875080195894,0.4750825859839409,0.560092336319579,0.5285662763782785,0.4735038297833103,0.4798178882854864,0.5746373817472076,0.6035352240171409,0.6853901567088514,0.5021594019800469,0.39660041003119584,0.3797718939960334,0.4170772455243829,0.5674905120811828,0.5700422351689297,0.27897671646684086,0.4984840310557475,0.587584774953646,0.6364573163124285,0.6622989895321827,0.6511934290544235,0.5274891886466613,0.36935135018060283,0.3121087438315808,0.3852715662973078,0.514364115828472,0.5496863895340177,0.521447401377268,0.5617473965882325,0.43724216248008696,0.5106085078571704,0.5709224596351505,0.6262475767811082,0.5910260985164228,0.47031927138970825,0.30692750625372206,0.29429505725573946,0.4750135414946091,0.601980372102615,0.4676433465609768,0.40374030160698426,0.5701983386520048,0.7633240492999003,0.7082489602952323,0.8131000411139423,0.7971935214145132,0.647159179252345,0.35360342367230924,0.6710480889675253,0.8975763649049614,0.8774185964696154,0.8463311817806273,0.741131120966704,0.6664849351665137,0.8391387011306158,0.8397154541787737,0.9386210279080088,Porbandar,
157,0.8747154602969771,0.7416735401728967,0.4948932625697616,0.494997138872366,0.5774265833272842,0.5831740179903118,0.8808219887915221,0.7777285061244339,0.7122497834058084,0.7428739548019573,0.8870805435667286,0.8405480653821918,0.8994493815600304,0.8858355532809564,0.32426240374006815,0.2248030256465831,0.4315577206988737,0.7951454710540885,0.7942504389678597,0.9208928453828167,0.8665257779123772,0.8831838415694961,0.879810025354928,1.0205704870844061,1.0392525246561306,0.8674119506661283,0.7389274106899847,0.6829990183039613,0.7337350344497013,0.9035420684371936,0.978095120350876,0.6654419389573696,0.9592713990948262,1.0311817630368796,1.0540748990440618,0.9911458854790663,1.043700261597747,0.8388566256128775,0.6531623940248447,0.6882092031725835,0.710107826881182,0.8895819425056405,1.0451614383018923,1.0418994030196203,1.0257394585036874,0.9256847260284309,1.0217059823525119,1.0294272534352178,1.1098960519970504,0.9749246085147244,0.8604418058470019,0.6626303949491854,0.5528670569800536,0.9041653187645028,1.0067755107305885,0.9500184899531874,0.9117002939917777,1.0518484006714877,1.2235026230582133,1.1075498901270842,1.2026038203552902,1.1420012111717193,0.9570653196891032,0.5321662953699607,0.9444544508081855,1.4658504298098558,1.3404330125726356,1.270065813806646,1.1546034624429011,1.0592416476590187,1.2709061047601997,1.2040905514161828,1.275154089589038,Rajkot,
158,0.5400981236663973,0.42432673116498953,0.23313425657708597,0.37916760538425887,0.16286595162170878,0.3564980250603228,0.572649969687694,0.34781394262208964,0.31169888153221753,0.36998582739780567,0.5621917104019644,0.5316149038549978,0.5983631330786007,0.5323190422072841,0.1762306199474809,0.10387320285245527,0.20490131817583718,0.4302000106765671,0.530238935398502,0.44324026143766665,0.41462770000845295,0.4510652832073786,0.48332224278596986,0.6006297082125184,0.5833904517701985,0.5162458820117929,0.3573304652302334,0.3745845160195229,0.464400261423842,0.5651196800091357,0.5604479185327754,0.27257909862679336,0.5033957180120968,0.5623351558512898,0.6556067618412733,0.6056469917988,0.6102440164307458,0.4838872615009653,0.42942733536996297,0.4986186884337832,0.3665854575489169,0.5077059955330828,0.5889535947191963,0.5421151361724391,0.5489670040753035,0.44570290411106933,0.5118177056946346,0.5225687191402567,0.6390488577538332,0.566353890370145,0.4705267744859731,0.16614392776735662,0.2528845278355044,0.4768370394959752,0.6034605097779387,0.39247182700842187,0.3692113742216878,0.5818256097802028,0.7049631557363494,0.7256691204913978,0.8118342945894297,0.7803616447125484,0.614874953512427,0.3426687405736747,0.6115666426199349,0.8693213782745313,0.8781299948942601,0.7632172727023149,0.6533199751453047,0.6994207750009312,0.8669429508234962,0.8337967723950651,0.9519444364975929,Sabar Kantha,
159,2.6323984433487597,2.2922190342137854,0.7528505001113271,1.1521390487030687,1.045026351940205,1.418591320314019,2.2102899487659498,3.2265228422602856,2.666712255771147,2.8567824231708596,2.748034440319793,2.574773392455868,2.6975828044480195,2.438769343027739,0.19778209309483039,0.08498811397862746,0.9731090793839989,2.344027075959322,2.7958552750200005,3.0590526736902213,2.949000644048762,2.598102641026011,2.5526030978982854,4.396745494069176,2.77918988330117,2.8328677741804507,2.132385641424973,4.155853015222609,1.7463039889882561,2.414088861034954,2.903907766169874,2.491089428102255,3.0309963480776445,2.7300795687678585,2.9679152115752783,2.71534922372887,2.9934933688605927,2.426482707431153,1.6874731767821227,3.139658515101485,2.076959841767644,2.0724216922848564,2.478598230728421,3.2970916253136826,3.139755793940267,4.062022434280732,2.9359542915727057,2.8430190479357926,2.674615186761499,2.703461840912838,2.508608916652066,0.9320049838243555,1.594692603681286,2.4466134497898415,2.897250284437772,3.1459662710175063,2.8864055647901083,3.233773630526357,3.1445799168156006,2.9910754695741315,3.318819168932671,2.956732583721686,2.2369634628308503,2.038426736229292,2.110909520783538,3.087863064696987,3.0422578640403617,3.2375411567097006,3.281300998987798,3.205607166425617,3.558568803999906,3.2538544013201207,3.288805285008198,Surat,
160,0.502346854048269,0.4028645613239213,0.22063263789389836,0.3184659104471169,0.13590336131369837,0.35379868714475465,0.5113562410077087,0.343453046021694,0.3025846003543726,0.35485089339161346,0.4894701585890607,0.4551102052806694,0.5050099831596855,0.495956125822843,0.09733020770541911,0.11493087672284145,0.23807218937636276,0.4544537675282473,0.5420042000045366,0.43850423181649717,0.3630649634163165,0.40116072851994083,0.4242817787944541,0.5496577561913147,0.593317417876902,0.4764384619427886,0.3731716497617815,0.33873000521658003,0.487975406160649,0.5281400211101253,0.516859045737372,0.24475451453679214,0.46553570159922864,0.5400328571822379,0.589313923274694,0.5621418351145216,0.626601657608455,0.45125514988488424,0.39907947831058094,0.37869822726040353,0.3813106973891671,0.4806707932813432,0.5707614347384325,0.5063740670296718,0.508718675889202,0.403001571108524,0.44853531377810024,0.48937101944094713,0.5743194005493067,0.5596557649760117,0.4592958117806704,0.32206137634516147,0.2671461227297208,0.4929226551710703,0.5680011765478532,0.42689967381258653,0.3795621505388144,0.5373039078847396,0.694062442536711,0.6767571764079394,0.7808832399929607,0.7593271843718792,0.63239946075365,0.23672401434127044,0.5943859436670363,0.9172772249125096,0.8815497736502338,0.77942289839604,0.6919773581411405,0.6280191547174021,0.8313408199021429,0.8021778226185124,0.9134101971992475,Surendranagar,
161,0.44596143907847907,0.40052451987532606,0.20848394881897198,0.20014355441474174,0.12715044957340318,0.33259321244511064,0.38306772481607615,0.35870475021798137,0.32754536183770283,0.3826268301464096,0.47719172660857917,0.664204846383899,0.48571821616600874,0.4617894730022258,0.11699512269116989,0.050755046951348845,0.20372614587947752,0.3482565042575252,0.41453252887784375,0.4466447929851282,0.34770520213403217,0.3490503924249106,0.4378583448216109,0.5175649548588674,0.5645141348308826,0.4500388949896436,0.3012593894657137,0.3272357002098257,0.28819129893455214,0.47087380457081485,0.36510150865451413,0.22036682248078662,0.45931310590832597,0.46063179245762437,0.6069365003915224,0.539659415552922,0.5500212870506311,0.45790972642667094,0.26440221805050795,0.265574705148941,0.3215210905712149,0.35310558084897375,0.43188203532672537,0.5190487461721686,0.5131150536871236,0.4002876515567333,0.4470860525418004,0.5138637317290176,0.4949466227536415,0.5226244943750781,0.455044888696484,0.21634023102665995,0.23941753490705964,0.4198832121072976,0.5145749286572421,0.42762919649060105,0.375171092347309,0.550372212988565,0.6748768104431451,0.6387832377650626,0.7414004522005433,0.7486612827582295,0.526626486491032,0.37084376249540824,0.557796476838565,0.684034321569395,0.6875943162280468,0.665314607404003,0.5744083774834463,0.5780103748237398,0.794470394675909,0.7294991095989777,0.7903129893463329,Tapi,
162,0.228125530585714,0.1901098476987657,0.10520032828370542,0.1945924519097491,0.24939754011232376,0.20634201563438365,0.19203144951326648,0.030580984088024798,-0.009610416431661037,0.02331218555435156,0.1410740878782441,0.24520337415308707,0.2756442389672286,0.20631680627999005,0.07911778919797093,0.03809269180881108,0.14359086782523636,0.18329315162296192,0.16546798348209374,0.16247769453293465,0.042755509837699435,0.044835265257371505,0.16499036170583287,0.21262205673565962,0.3308867483210198,0.20130363541132643,0.11439469989525751,0.1376329442299137,0.1164224946178475,0.2532667161445787,0.1161170264638836,-0.09045399042799625,0.09496828247310343,0.14414793329563613,0.2654050216875569,0.2763832725613093,0.2777275080044181,0.19456667161145613,0.1333438057286369,0.13276142650450815,0.17116817220431801,0.16918833747605372,0.15767197427677382,0.1469337517146339,0.1200236924877186,-0.010859070424278316,0.03828619144922751,0.24277302707713472,0.2199974300841574,0.26933089342197675,0.22496686844444722,0.08041495687091377,0.08336838992248752,0.19211825818965253,0.2350534267413889,0.06217721147386794,0.028454737988933148,0.17145138158775275,0.28107456630778355,0.31900868135450294,0.46444545326840087,0.48139864134197113,0.3502554724584887,0.2489639441016677,0.36901345054341556,0.4153786293039635,0.42292650178488117,0.3144821786092183,0.22381227214976268,0.19633715930281306,0.3417839767963787,0.4145035248049693,0.5607789604377621,The Dangs,
